crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,medv,age_missing,dis_missing,rad_missing,tax_missing,ptratio_missing,zn_squared,indus_squared,chas_squared,nox_squared,rm_squared,indus_cubed,chas_cubed,indus_log,nox_log,zn*age_m,indus*medv,age*lstat,age*medv
0.03548,80.0,3.64,0.0,0.392,5.876,19.1,9.2203,1.0,315.0,16.4,395.18,9.25,20.9,0.0,0.0,0.0,0.0,0.0,6400.0,13.249600000000001,0.0,0.15366400000000002,34.527376000000004,48.22854400000001,0.0,1.2919836816486494,-0.9364934391916745,0.0,76.076,176.675,399.19
0.01538,90.0,3.75,0.0,0.394,7.454,34.2,6.3361,3.0,244.0,15.9,386.34,3.11,44.0,0.0,0.0,0.0,0.0,0.0,8100.0,14.0625,0.0,0.155236,55.562115999999996,52.734375,0.0,1.3217558399823195,-0.9314043696842031,0.0,165.0,106.36200000000001,1504.8000000000002
0.61154,20.0,3.97,0.0,0.647,8.704,86.9,1.801,5.0,264.0,13.0,389.7,5.12,50.0,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,75.75961600000001,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,198.5,444.92800000000005,4345.0
0.66351,20.0,3.97,0.0,0.647,7.333,100.0,3.7756248434238,5.0,264.0,13.0,383.29,7.79,36.0,0.0,1.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,53.772889,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,142.92000000000002,779.0,3600.0
0.65665,20.0,3.97,0.0,0.647,6.842,68.53488372093024,2.0107,5.0,264.0,13.0,391.93,6.9,30.1,1.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,46.812963999999994,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,20.0,119.49700000000001,472.8906976744187,2062.9
0.54011,20.0,3.97,0.0,0.5545696016771489,7.203,81.8,3.7756248434238,5.0,410.7060041407868,13.0,392.8,9.59,33.8,0.0,1.0,0.0,1.0,0.0,400.0,15.760900000000001,0.0,0.30754744310435156,51.883209,62.57077300000001,0.0,1.3787660946990992,-0.5895629585591444,0.0,134.186,784.462,2764.8399999999997
0.53412,20.0,3.97,0.0,0.647,7.52,89.4,2.1398,5.0,264.0,13.0,388.37,7.26,43.1,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,56.550399999999996,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,171.10700000000003,649.044,3853.1400000000003
0.52014,20.0,3.97,0.0,0.647,8.398,91.5,2.2885,5.0,264.0,13.0,386.86,5.91,48.8,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,70.526404,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,193.736,540.765,4465.2
0.82526,20.0,3.97,0.0,0.647,7.327,94.5,2.0788,5.0,410.7060041407868,13.0,393.42,11.25,31.0,0.0,0.0,0.0,1.0,0.0,400.0,15.760900000000001,0.0,0.418609,53.684929,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,123.07000000000001,1063.125,2929.5
0.55007,20.0,3.97,0.0,0.647,7.206,91.6,1.9301,5.0,264.0,13.0,387.89,8.1,36.5,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,51.926436,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,144.905,741.9599999999999,3343.3999999999996
0.76162,20.0,3.97,0.0,0.647,5.56,62.8,3.7756248434238,5.0,264.0,13.0,392.4,10.45,22.8,0.0,1.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,30.913599999999995,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,90.516,656.2599999999999,1431.84
0.7857,20.0,3.97,0.0,0.647,7.014,84.6,2.1329,5.0,410.7060041407868,13.0,384.07,14.79,30.7,0.0,0.0,0.0,1.0,0.0,400.0,15.760900000000001,0.0,0.418609,49.196196,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,121.879,1251.234,2597.22
0.57834,20.0,3.97,0.0,0.575,8.297,67.0,2.4216,5.0,264.0,13.0,384.54,12.711470588235294,50.0,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.33062499999999995,68.84020900000002,62.57077300000001,0.0,1.3787660946990992,-0.5533852381847867,0.0,198.5,851.6685294117647,3350.0
0.5405,20.0,3.97,0.0,0.575,6.281852697095436,52.6,2.872,5.0,264.0,13.0,390.3,3.16,43.5,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.33062499999999995,39.46167330800521,62.57077300000001,0.0,1.3787660946990992,-0.5533852381847867,0.0,172.69500000000002,166.216,2288.1
0.09065,20.0,6.96,1.0,0.464,5.92,61.5,3.9175,3.0,223.0,18.6,391.34,13.65,20.7,0.0,0.0,0.0,0.0,0.0,400.0,48.4416,1.0,0.21529600000000002,35.0464,337.153536,1.0,1.9401794743463283,-0.7678707267558817,0.0,144.072,839.475,1273.05
0.29916,20.0,6.96,0.0,0.464,5.856,42.1,3.7756248434238,3.0,223.0,18.6,388.65,13.0,21.1,0.0,1.0,0.0,0.0,0.0,400.0,48.4416,0.0,0.21529600000000002,34.292736,337.153536,0.0,1.9401794743463283,-0.7678707267558817,0.0,146.85600000000002,547.3000000000001,888.3100000000001
0.16211,20.0,6.96,0.0,0.464,6.24,16.3,4.429,3.0,223.0,18.6,396.9,6.59,25.2,0.0,0.0,0.0,0.0,0.0,400.0,48.4416,0.0,0.21529600000000002,38.9376,337.153536,0.0,1.9401794743463283,-0.7678707267558817,0.0,175.392,107.417,410.76
0.1146,20.0,6.96,0.0,0.464,6.538,58.7,3.9175,9.471933471933472,223.0,18.6,356.93633744855964,7.73,24.4,0.0,0.0,1.0,0.0,0.0,400.0,48.4416,0.0,0.21529600000000002,42.745444000000006,337.153536,0.0,1.9401794743463283,-0.7678707267558817,0.0,169.82399999999998,453.75100000000003,1432.28
0.22188,20.0,6.96,1.0,0.464,7.691,51.8,4.3665,3.0,223.0,18.6,390.77,6.58,35.2,0.0,0.0,0.0,0.0,0.0,400.0,48.4416,1.0,0.21529600000000002,59.151481,337.153536,1.0,1.9401794743463283,-0.7678707267558817,0.0,244.99200000000002,340.844,1823.3600000000001
0.05644,40.0,6.41,1.0,0.447,6.758,32.9,4.0776,4.0,254.0,17.6,396.9,3.53,32.4,0.0,0.0,0.0,0.0,0.0,1600.0,41.088100000000004,1.0,0.19980900000000001,45.670564,263.374721,1.0,1.8578592709325787,-0.8051966843685682,0.0,207.684,116.13699999999999,1065.9599999999998
0.09604,40.0,6.41,0.0,0.447,6.854,42.8,4.2673,4.0,254.0,17.6,396.9,2.98,32.0,0.0,0.0,0.0,0.0,0.0,1600.0,41.088100000000004,0.0,0.19980900000000001,46.977316,263.374721,0.0,1.8578592709325787,-0.8051966843685682,0.0,205.12,127.544,1369.6
0.10469,40.0,6.41,1.0,0.447,7.267,49.0,4.7872,4.0,254.0,17.6,389.25,12.711470588235294,33.2,0.0,0.0,0.0,0.0,0.0,1600.0,41.088100000000004,1.0,0.19980900000000001,52.80928900000001,263.374721,1.0,1.8578592709325787,-0.8051966843685682,0.0,212.812,622.8620588235294,1626.8000000000002
0.06127,11.758298755186722,6.41,1.0,0.447,6.826,27.6,4.8628,4.0,254.0,17.6,393.45,12.711470588235294,33.1,0.0,0.0,0.0,0.0,0.0,138.2575896162256,41.088100000000004,1.0,0.19980900000000001,46.594275999999994,263.374721,1.0,1.8578592709325787,-0.8051966843685682,0.0,212.17100000000002,350.83658823529413,913.5600000000001
0.07978,40.0,6.41,0.0,0.447,6.482,68.53488372093024,4.1403,4.0,254.0,17.6,396.9,7.19,29.1,1.0,0.0,0.0,0.0,0.0,1600.0,41.088100000000004,0.0,0.19980900000000001,42.016324000000004,263.374721,0.0,1.8578592709325787,-0.8051966843685682,40.0,186.531,492.7658139534884,1994.36511627907
0.21038,20.0,11.075723140495867,0.0,0.4429,6.812,68.53488372093024,4.1007,5.0,216.0,14.9,396.9,4.85,35.1,1.0,0.0,0.0,0.0,0.0,400.0,122.67164308491564,0.0,0.19616041,46.403344000000004,1358.67715599825,0.0,2.4047556086524833,-0.8144112680529845,20.0,388.75788223140495,332.3941860465116,2405.5744186046513
0.03578,20.0,3.33,0.0,0.4429,7.82,64.5,4.6947,5.0,216.0,14.9,387.31,3.76,45.4,0.0,0.0,0.0,0.0,0.0,400.0,11.0889,0.0,0.19616041,61.15240000000001,36.926037,0.0,1.2029723039923526,-0.8144112680529845,0.0,151.182,242.51999999999998,2928.2999999999997
0.03705,20.0,3.33,0.0,0.4429,6.968,37.2,5.2447,5.0,216.0,14.9,392.23,4.59,35.4,0.0,0.0,0.0,0.0,0.0,400.0,11.0889,0.0,0.19616041,48.553024,36.926037,0.0,1.2029723039923526,-0.8144112680529845,0.0,117.88199999999999,170.74800000000002,1316.88
0.06129,20.0,3.33,1.0,0.4429,7.645,49.7,5.2119,5.0,216.0,14.9,377.07,3.01,46.0,0.0,0.0,0.0,0.0,0.0,400.0,11.0889,1.0,0.19616041,58.44602499999999,36.926037,1.0,1.2029723039923526,-0.8144112680529845,0.0,153.18,149.597,2286.2000000000003
0.01501,90.0,1.21,1.0,0.401,7.923,24.8,5.885,1.0,198.0,13.6,395.52,12.711470588235294,50.0,0.0,0.0,0.0,0.0,0.0,8100.0,1.4641,1.0,0.16080100000000003,62.773929,1.771561,1.0,0.1906203596086497,-0.9137938516755678,0.0,60.5,315.2444705882353,1240.0
0.00906,90.0,2.97,0.0,0.5545696016771489,7.088,20.8,7.3073,1.0,285.0,15.3,394.72,7.85,32.2,0.0,0.0,0.0,0.0,0.0,8100.0,8.820900000000002,0.0,0.30754744310435156,50.239744,26.198073000000004,0.0,1.0885619528146082,-0.5895629585591444,0.0,95.63400000000001,163.28,669.7600000000001
0.01096,55.0,2.25,0.0,0.389,6.453,31.9,7.3073,1.0,300.0,15.3,394.72,8.23,22.0,0.0,0.0,0.0,0.0,0.0,3025.0,5.0625,0.0,0.151321,41.641209,11.390625,0.0,0.8109302162163288,-0.9441759353636907,0.0,49.5,262.537,701.8
0.01965,80.0,1.76,0.0,0.385,6.23,31.5,9.0892,1.0,241.0,18.2,341.6,12.93,20.1,0.0,0.0,0.0,0.0,0.0,6400.0,3.0976,0.0,0.148225,38.812900000000006,5.451776,0.0,0.5653138090500605,-0.9545119446943529,0.0,35.376000000000005,407.295,633.1500000000001
0.03871,52.5,11.075723140495867,0.0,0.405,6.209,68.53488372093024,7.3172,6.0,293.0,16.6,396.9,7.14,22.588259109311743,1.0,0.0,0.0,0.0,0.0,2756.25,122.67164308491564,0.0,0.16402500000000003,38.551680999999995,1358.67715599825,0.0,2.4047556086524833,-0.9038682118755978,52.5,250.18130412052065,489.33906976744186,1548.0837115149236
0.0459,52.5,5.32,0.0,0.405,6.315,68.53488372093024,7.3172,6.0,410.7060041407868,16.6,396.9,7.6,22.3,1.0,0.0,0.0,1.0,0.0,2756.25,28.302400000000002,0.0,0.16402500000000003,39.879225000000005,150.56876800000003,0.0,1.6714733033535532,-0.9038682118755978,52.5,118.63600000000001,520.8651162790698,1528.3279069767443
0.04297,52.5,5.32,0.0,0.405,6.565,22.9,7.3172,6.0,293.0,16.6,371.72,9.51,24.8,0.0,0.0,0.0,0.0,0.0,2756.25,28.302400000000002,0.0,0.16402500000000003,43.099225000000004,150.56876800000003,0.0,1.6714733033535532,-0.9038682118755978,0.0,131.936,217.77899999999997,567.92
0.03502,80.0,4.95,0.0,0.411,6.861,68.53488372093024,5.1167,4.0,410.7060041407868,19.2,396.9,3.33,28.5,1.0,0.0,0.0,1.0,0.0,6400.0,24.5025,0.0,0.168921,47.073321,121.28737500000001,0.0,1.599387576580599,-0.8891620644859025,80.0,141.07500000000002,228.2211627906977,1953.244186046512
0.07886,80.0,4.95,0.0,0.411,7.148,27.7,5.1167,4.0,245.0,19.2,396.9,3.56,37.3,0.0,0.0,0.0,0.0,0.0,6400.0,24.5025,0.0,0.168921,51.093903999999995,121.28737500000001,0.0,1.599387576580599,-0.8891620644859025,0.0,184.635,98.612,1033.2099999999998
0.03615,80.0,4.95,0.0,0.411,6.63,23.4,5.1167,4.0,245.0,19.2,396.9,4.7,27.9,0.0,0.0,0.0,0.0,0.0,6400.0,24.5025,0.0,0.168921,43.9569,121.28737500000001,0.0,1.599387576580599,-0.8891620644859025,0.0,138.105,109.98,652.8599999999999
0.08265,0.0,13.92,0.0,0.437,6.127,18.4,5.5027,4.0,289.0,16.0,396.9,8.58,23.9,0.0,0.0,0.0,0.0,0.0,0.0,193.7664,0.0,0.190969,37.540129,2697.228288,0.0,2.6333266549062735,-0.8278220838865469,0.0,332.688,157.87199999999999,439.75999999999993
0.08199,0.0,13.92,0.0,0.437,6.009,42.3,5.5027,4.0,289.0,16.0,396.9,10.4,21.7,0.0,0.0,0.0,0.0,0.0,0.0,193.7664,0.0,0.190969,36.108081000000006,2697.228288,0.0,2.6333266549062735,-0.8278220838865469,0.0,302.06399999999996,439.91999999999996,917.9099999999999
0.12932,0.0,13.92,0.0,0.437,6.678,31.1,5.9604,4.0,289.0,16.0,396.9,6.27,28.6,0.0,0.0,0.0,0.0,0.0,0.0,193.7664,0.0,0.190969,44.595684,2697.228288,0.0,2.6333266549062735,-0.8278220838865469,0.0,398.112,194.99699999999999,889.46
0.05372,0.0,13.92,0.0,0.437,6.549,51.0,5.9604,4.0,289.0,16.0,392.85,7.39,27.1,0.0,0.0,0.0,0.0,0.0,0.0,193.7664,0.0,0.190969,42.88940100000001,2697.228288,0.0,2.6333266549062735,-0.8278220838865469,0.0,377.232,376.89,1382.1000000000001
0.14103,0.0,11.075723140495867,0.0,0.437,6.281852697095436,58.0,6.32,4.0,289.0,16.0,396.9,15.84,20.3,0.0,0.0,0.0,0.0,0.0,0.0,122.67164308491564,0.0,0.190969,39.46167330800521,1358.67715599825,0.0,2.4047556086524833,-0.8278220838865469,0.0,224.8371797520661,918.72,1177.4
0.06466,70.0,2.24,0.0,0.4,6.345,20.1,7.8278,5.0,358.0,14.8,368.24,4.97,22.5,0.0,0.0,0.0,0.0,0.0,4900.0,5.017600000000001,0.0,0.16000000000000003,40.259024999999994,11.239424000000003,0.0,0.8064758658669485,-0.916290731874155,0.0,50.400000000000006,99.897,452.25000000000006
0.05561,70.0,2.24,0.0,0.5545696016771489,7.041,10.0,7.8278,5.0,358.0,14.8,356.93633744855964,4.74,29.0,0.0,0.0,0.0,0.0,0.0,4900.0,5.017600000000001,0.0,0.30754744310435156,49.575681,11.239424000000003,0.0,0.8064758658669485,-0.5895629585591444,0.0,64.96000000000001,47.400000000000006,290.0
0.04417,70.0,2.24,0.0,0.5545696016771489,6.871,47.4,7.8278,5.0,358.0,14.8,356.93633744855964,6.07,24.8,0.0,0.0,0.0,0.0,0.0,4900.0,5.017600000000001,0.0,0.30754744310435156,47.210641,11.239424000000003,0.0,0.8064758658669485,-0.5895629585591444,0.0,55.55200000000001,287.718,1175.52
0.03537,34.0,6.09,0.0,0.433,6.59,40.4,5.4917,7.0,329.0,16.1,395.75,9.5,22.0,0.0,0.0,0.0,0.0,0.0,1156.0,37.0881,0.0,0.187489,43.4281,225.86652899999999,0.0,1.8066480817218056,-0.8370175509796473,0.0,133.98,383.8,888.8
0.09266,34.0,6.09,0.0,0.433,6.281852697095436,18.4,5.4917,7.0,329.0,16.1,356.93633744855964,8.67,26.4,0.0,0.0,0.0,0.0,0.0,1156.0,37.0881,0.0,0.187489,39.46167330800521,225.86652899999999,0.0,1.8066480817218056,-0.8370175509796473,0.0,160.77599999999998,159.528,485.75999999999993
0.1,34.0,6.09,0.0,0.433,6.982,17.7,5.4917,7.0,329.0,16.1,356.93633744855964,4.86,33.1,0.0,0.0,0.0,0.0,0.0,1156.0,37.0881,0.0,0.187489,48.748324000000004,225.86652899999999,0.0,1.8066480817218056,-0.8370175509796473,0.0,201.579,86.022,585.87
0.05515,33.0,2.18,0.0,0.472,7.236,41.1,4.022,7.0,222.0,18.4,393.68,6.93,36.1,0.0,0.0,0.0,0.0,0.0,1089.0,4.752400000000001,0.0,0.22278399999999998,52.359696,10.360232000000002,0.0,0.7793248768009977,-0.7507762933965817,0.0,78.69800000000001,284.823,1483.71
0.05479,33.0,2.18,0.0,0.5545696016771489,6.616,58.1,3.37,7.0,222.0,18.4,393.36,8.93,28.4,0.0,0.0,0.0,0.0,0.0,1089.0,4.752400000000001,0.0,0.30754744310435156,43.77145599999999,10.360232000000002,0.0,0.7793248768009977,-0.5895629585591444,0.0,61.912,518.833,1650.04
0.07503,33.0,2.18,0.0,0.472,7.42,71.9,3.0992,7.0,222.0,18.4,396.9,6.47,33.4,0.0,0.0,0.0,0.0,0.0,1089.0,4.752400000000001,0.0,0.22278399999999998,55.0564,10.360232000000002,0.0,0.7793248768009977,-0.7507762933965817,0.0,72.812,465.19300000000004,2401.46
0.04932,33.0,2.18,0.0,0.472,6.849,70.3,3.1827,7.0,222.0,18.4,396.9,7.53,28.2,0.0,0.0,0.0,0.0,0.0,1089.0,4.752400000000001,0.0,0.22278399999999998,46.908801000000004,10.360232000000002,0.0,0.7793248768009977,-0.7507762933965817,0.0,61.476000000000006,529.359,1982.4599999999998
0.49298,0.0,9.9,0.0,0.544,6.635,82.5,3.3175,4.0,304.0,18.4,396.9,12.711470588235294,22.8,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,44.023225,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,225.72000000000003,1048.6963235294118,1881.0
0.3494,0.0,9.9,0.0,0.544,5.972,76.7,3.1025,4.0,304.0,18.4,396.24,9.97,20.3,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,35.664784000000004,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,200.97000000000003,764.6990000000001,1557.0100000000002
2.63548,0.0,9.9,0.0,0.544,4.973,37.8,2.5194,4.0,304.0,18.4,350.45,12.64,16.1,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,24.730729,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,159.39000000000001,477.792,608.58
0.79041,0.0,9.9,0.0,0.544,6.122,52.8,2.6403,4.0,304.0,18.4,396.9,12.711470588235294,22.1,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,37.478884,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,218.79000000000002,671.1656470588234,1166.88
0.26169,0.0,9.9,0.0,0.544,6.023,90.4,2.834,4.0,304.0,18.4,396.3,11.72,19.4,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,36.276529,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,192.06,1059.488,1753.76
0.26938,0.0,9.9,0.0,0.544,6.266,82.8,3.2628,4.0,304.0,18.4,393.39,7.9,21.6,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,39.262756,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,213.84000000000003,654.12,1788.48
0.3692,0.0,9.9,0.0,0.544,6.567,87.3,3.6023,4.0,304.0,18.4,395.69,9.28,23.8,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,43.125489,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,235.62,810.1439999999999,2077.74
0.25356,0.0,9.9,0.0,0.544,5.705,77.7,3.945,4.0,410.7060041407868,18.4,396.42,11.5,16.2,0.0,0.0,0.0,1.0,0.0,0.0,98.01,0.0,0.29593600000000003,32.547025,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,160.38,893.5500000000001,1258.74
0.31827,0.0,9.9,0.0,0.544,5.914,83.2,3.9986,4.0,304.0,18.4,390.7,12.711470588235294,17.8,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,34.975395999999996,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,176.22000000000003,1057.5943529411766,1480.96
0.24522,0.0,9.9,0.0,0.544,5.782,71.7,4.0317,4.0,304.0,18.4,396.9,15.94,19.8,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,33.431524,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,196.02,1142.898,1419.66
0.40202,0.0,9.9,0.0,0.544,6.382,67.2,3.5325,4.0,304.0,18.4,395.21,10.36,23.1,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,40.729924,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,228.69000000000003,696.192,1552.3200000000002
0.47547,0.0,9.9,0.0,0.544,6.113,58.8,4.0019,4.0,304.0,18.4,396.23,12.73,21.0,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,37.36876900000001,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,207.9,748.524,1234.8
0.1676,0.0,7.38,0.06932773109243698,0.493,6.426,52.3,4.5404,5.0,287.0,19.6,396.9,7.2,22.588259109311743,0.0,0.0,0.0,0.0,0.0,0.0,54.4644,0.004806334298425253,0.243049,41.293476000000005,401.947272,0.00033321225178158266,1.998773638612381,-0.707246104939447,0.0,166.70135222672067,376.56,1181.365951417004
0.18159,0.0,7.38,0.0,0.493,6.376,54.3,4.5404,5.0,287.0,19.6,396.9,6.87,23.1,0.0,0.0,0.0,0.0,0.0,0.0,54.4644,0.0,0.243049,40.653376,401.947272,0.0,1.998773638612381,-0.707246104939447,0.0,170.478,373.041,1254.33
0.35114,0.0,7.38,0.0,0.493,6.281852697095436,49.9,4.7211,5.0,287.0,19.6,396.9,7.7,20.4,0.0,0.0,0.0,0.0,0.0,0.0,54.4644,0.0,0.243049,39.46167330800521,401.947272,0.0,1.998773638612381,-0.707246104939447,0.0,150.552,384.23,1017.9599999999999
0.28392,0.0,7.38,0.0,0.493,5.708,68.53488372093024,4.7211,5.0,287.0,19.6,391.13,11.74,18.5,1.0,0.0,0.0,0.0,0.0,0.0,54.4644,0.0,0.243049,32.581264000000004,401.947272,0.0,1.998773638612381,-0.707246104939447,0.0,136.53,804.599534883721,1267.8953488372094
0.34109,0.0,7.38,0.0,0.493,6.415,40.1,4.7211,5.0,287.0,19.6,396.9,6.12,25.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4644,0.0,0.243049,41.152225,401.947272,0.0,1.998773638612381,-0.707246104939447,0.0,184.5,245.412,1002.5
0.19186,0.0,7.38,0.0,0.493,6.431,14.7,5.4159,5.0,287.0,19.6,393.68,5.08,24.6,0.0,0.0,0.0,0.0,0.0,0.0,54.4644,0.0,0.243049,41.357761,401.947272,0.0,1.998773638612381,-0.707246104939447,0.0,181.548,74.676,361.62
0.30347,0.0,7.38,0.0,0.493,6.312,28.9,5.4159,5.0,287.0,19.6,396.9,6.15,23.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4644,0.0,0.243049,39.84134400000001,401.947272,0.0,1.998773638612381,-0.707246104939447,0.0,169.74,177.735,664.6999999999999
0.24103,0.0,7.38,0.0,0.493,6.083,43.7,3.7756248434238,9.471933471933472,287.0,19.6,396.9,12.79,22.2,0.0,1.0,1.0,0.0,0.0,0.0,54.4644,0.0,0.243049,37.002889,401.947272,0.0,1.998773638612381,-0.707246104939447,0.0,163.83599999999998,558.923,970.14
0.06617,0.0,3.24,0.0,0.46,5.868,25.8,5.2146,4.0,430.0,16.9,382.44,9.97,19.3,0.0,0.0,0.0,0.0,0.0,0.0,10.497600000000002,0.0,0.2116,34.433424,34.012224,0.0,1.1755733298042381,-0.7765287894989963,0.0,62.532000000000004,257.226,497.94000000000005
0.06724,11.758298755186722,3.24,0.0,0.46,6.333,17.2,5.2146,4.0,430.0,16.9,375.21,7.34,22.6,0.0,0.0,0.0,0.0,0.0,138.2575896162256,10.497600000000002,0.0,0.2116,40.106889,34.012224,0.0,1.1755733298042381,-0.7765287894989963,0.0,73.224,126.24799999999999,388.72
0.04544,0.0,3.24,0.0,0.46,6.144,32.2,5.8736,4.0,430.0,16.9,368.57,9.09,19.8,0.0,0.0,0.0,0.0,0.0,0.0,10.497600000000002,0.0,0.2116,37.748736,34.012224,0.0,1.1755733298042381,-0.7765287894989963,0.0,64.152,292.69800000000004,637.5600000000001
0.05023,35.0,6.06,0.0,0.4379,5.706,28.4,3.7756248434238,1.0,304.0,16.9,394.02,12.43,17.1,0.0,1.0,0.0,0.0,0.0,1225.0,36.7236,0.0,0.19175641000000002,32.55843600000001,222.54501599999995,0.0,1.801709800081223,-0.8257647051747844,0.0,103.626,353.012,485.64000000000004
0.03466,35.0,6.06,0.0,0.4379,6.031,23.3,6.6407,1.0,410.7060041407868,16.9,362.25,7.83,19.4,0.0,0.0,0.0,1.0,0.0,1225.0,36.7236,0.0,0.19175641000000002,36.372961,222.54501599999995,0.0,1.801709800081223,-0.8257647051747844,0.0,117.56399999999998,182.43900000000002,452.02
0.05083,0.0,5.19,0.0,0.5545696016771489,6.316,38.1,6.4584,5.0,224.0,20.2,389.71,5.68,22.2,0.0,0.0,0.0,0.0,0.0,0.0,26.936100000000003,0.0,0.30754744310435156,39.891856,139.79835900000003,0.0,1.6467336971777973,-0.5895629585591444,0.0,115.218,216.408,845.82
0.03738,0.0,5.19,0.0,0.515,6.31,38.5,6.4584,9.471933471933472,224.0,20.2,389.4,6.75,20.7,0.0,0.0,1.0,0.0,0.0,0.0,26.936100000000003,0.0,0.265225,39.81609999999999,139.79835900000003,0.0,1.6467336971777973,-0.6635883783184009,0.0,107.433,259.875,796.9499999999999
0.03961,0.0,5.19,0.0,0.515,6.037,34.5,5.9853,5.0,224.0,20.2,396.9,8.01,21.1,0.0,0.0,0.0,0.0,0.0,0.0,26.936100000000003,0.0,0.265225,36.445369,139.79835900000003,0.0,1.6467336971777973,-0.6635883783184009,0.0,109.50900000000001,276.34499999999997,727.95
0.03427,0.0,5.19,0.0,0.515,5.869,46.3,5.2311,5.0,224.0,20.2,396.9,9.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,26.936100000000003,0.0,0.265225,34.445161,139.79835900000003,0.0,1.6467336971777973,-0.6635883783184009,0.0,101.20500000000001,453.74,902.8499999999999
0.03041,11.758298755186722,5.19,0.0,0.515,5.895,59.6,5.615,5.0,224.0,20.2,394.81,10.56,18.5,0.0,0.0,0.0,0.0,0.0,138.2575896162256,26.936100000000003,0.0,0.265225,34.751025,139.79835900000003,0.0,1.6467336971777973,-0.6635883783184009,0.0,96.015,629.3760000000001,1102.6000000000001
0.03306,0.0,5.19,0.0,0.515,6.059,37.3,4.8122,5.0,224.0,20.2,396.14,8.51,20.6,0.0,0.0,0.0,0.0,0.0,0.0,26.936100000000003,0.0,0.265225,36.711481,139.79835900000003,0.0,1.6467336971777973,-0.6635883783184009,0.0,106.91400000000002,317.42299999999994,768.38
0.05497,0.0,5.19,0.0,0.515,5.985,45.4,4.8122,9.471933471933472,224.0,20.2,396.9,9.74,19.0,0.0,0.0,1.0,0.0,0.0,0.0,26.936100000000003,0.0,0.265225,35.820225,139.79835900000003,0.0,1.6467336971777973,-0.6635883783184009,0.0,98.61000000000001,442.19599999999997,862.6
0.06151,0.0,5.19,0.0,0.515,5.968,58.5,4.8122,5.0,224.0,20.2,396.9,9.29,18.7,0.0,0.0,0.0,0.0,0.0,0.0,26.936100000000003,0.0,0.265225,35.617024,139.79835900000003,0.0,1.6467336971777973,-0.6635883783184009,0.0,97.053,543.4649999999999,1093.95
