crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,medv,age_missing,dis_missing,rad_missing,tax_missing,ptratio_missing,zn_squared,indus_squared,chas_squared,nox_squared,rm_squared,indus_cubed,chas_cubed,indus_log,nox_log,zn*age_m,indus*medv,age*lstat,age*medv,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,medv,age_missing,rm_age,dis_rad,age_group,dis_group,rad_group
22.5971,0.0,18.1,0.0,0.5529530655391119,5.0,89.5,1.5184,24.0,666.0,20.2,396.9,12.749075975359343,7.4,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.30575709268910145,25.0,5929.741000000002,0.0,2.89591193827178,-0.5924821535045074,0.0,133.94000000000003,1141.0422997946612,662.3000000000001,22.5971,0.0,18.1,0.0,0.5529530655391119,5.0,89.5,1.5184,24.0,666.0,20.2,396.9,12.749075975359343,7.4,0.0,447.5,36.4416,3.0,0.0,3.0
14.3337,0.0,18.1,0.0,0.7,4.88,100.0,1.5895,24.0,666.0,20.2,356.7165560165975,30.62,10.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,23.8144,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,184.62,3062.0,1019.9999999999999,14.3337,0.0,18.1,0.0,0.7,4.88,100.0,1.5895,24.0,666.0,20.2,356.7165560165975,30.62,10.2,0.0,488.0,38.147999999999996,3.0,0.0,3.0
8.15174,0.0,18.1,0.0,0.7,5.39,98.9,1.7281,9.517671517671518,666.0,20.2,396.9,20.85,11.5,0.0,0.0,1.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,29.052099999999996,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,208.15,2062.065,1137.3500000000001,8.15174,0.0,18.1,0.0,0.7,5.39,98.9,1.7281,9.517671517671518,666.0,20.2,396.9,20.85,11.5,0.0,533.071,16.44748814968815,3.0,0.0,1.0
6.96215,0.0,18.1,0.0,0.7,5.713,97.0,1.9265,24.0,666.0,20.2,394.43,17.11,15.1,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,32.638369000000004,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,273.31,1659.6699999999998,1464.7,6.96215,0.0,18.1,0.0,0.7,5.713,97.0,1.9265,24.0,666.0,20.2,394.43,17.11,15.1,0.0,554.1610000000001,46.236000000000004,3.0,0.0,3.0
5.29305,0.0,18.1,0.0,0.7,6.051,82.5,2.1678,24.0,666.0,20.2,378.38,12.749075975359343,23.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,36.614601,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,419.92,1051.7987679671457,1914.0,5.29305,0.0,18.1,0.0,0.7,6.051,82.5,2.1678,24.0,666.0,20.2,378.38,12.749075975359343,23.2,0.0,499.20750000000004,52.02720000000001,3.0,0.0,3.0
11.5779,0.0,18.1,0.0,0.7,5.036,97.0,1.77,24.0,666.0,20.2,396.9,25.68,22.50925925925926,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,25.361295999999996,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,407.41759259259265,2490.96,2183.3981481481483,11.5779,0.0,18.1,0.0,0.7,5.036,97.0,1.77,24.0,666.0,20.2,396.9,25.68,22.50925925925926,0.0,488.49199999999996,42.480000000000004,3.0,0.0,3.0
8.64476,0.0,18.1,0.0,0.693,6.193,92.6,1.7912,24.0,666.0,20.2,396.9,15.17,22.50925925925926,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,38.353249,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,407.41759259259265,1404.742,2084.357407407407,8.64476,0.0,18.1,0.0,0.693,6.193,92.6,1.7912,24.0,666.0,20.2,396.9,15.17,22.50925925925926,0.0,573.4717999999999,42.9888,3.0,0.0,3.0
13.3598,0.0,18.1,0.0,0.693,5.887,68.13290870488323,1.7821,24.0,666.0,20.2,396.9,16.35,12.7,1.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,34.656769,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,229.87,1113.973057324841,865.2879405520171,13.3598,0.0,18.1,0.0,0.693,5.887,68.13290870488323,1.7821,24.0,666.0,20.2,396.9,16.35,12.7,0.0,401.0984335456476,42.7704,2.0,0.0,3.0
8.71675,0.0,18.1,0.0,0.693,6.272806315789474,98.8,1.7257,24.0,666.0,20.2,391.98,17.12,13.1,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,39.348099075408314,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,237.11,1691.4560000000001,1294.28,8.71675,0.0,18.1,0.0,0.693,6.272806315789474,98.8,1.7257,24.0,666.0,20.2,391.98,17.12,13.1,0.0,619.753264,41.4168,3.0,0.0,3.0
5.87205,0.0,18.1,0.0,0.693,6.405,96.0,1.6768,24.0,666.0,20.2,396.9,19.37,12.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,41.024025,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,226.25000000000003,1859.52,1200.0,5.87205,0.0,18.1,0.0,0.693,6.405,96.0,1.6768,24.0,666.0,20.2,396.9,19.37,12.5,0.0,614.88,40.2432,3.0,0.0,3.0
7.67202,0.0,18.1,0.0,0.693,5.747,98.9,1.6334,24.0,666.0,20.2,393.1,19.92,8.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,33.028009,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,153.85000000000002,1970.0880000000002,840.6500000000001,7.67202,0.0,18.1,0.0,0.693,5.747,98.9,1.6334,24.0,666.0,20.2,393.1,19.92,8.5,0.0,568.3783,39.2016,3.0,0.0,3.0
38.3518,0.0,11.136268041237114,0.0,0.693,5.453,100.0,1.4896,24.0,666.0,20.2,396.9,30.59,5.0,0.0,0.0,0.0,0.0,0.0,0.0,124.01646588627912,0.0,0.4802489999999999,29.735209000000005,1381.080605636543,0.0,2.4102071730973904,-0.3667252797922339,0.0,55.681340206185574,3059.0,500.0,38.3518,0.0,11.136268041237114,0.0,0.693,5.453,100.0,1.4896,24.0,666.0,20.2,396.9,30.59,5.0,0.0,545.3000000000001,35.7504,3.0,0.0,3.0
9.91655,0.0,18.1,0.0,0.693,5.852,77.8,3.814106122448979,24.0,666.0,20.2,338.16,29.97,6.3,0.0,1.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,34.245904,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,114.03,2331.6659999999997,490.14,9.91655,0.0,18.1,0.0,0.693,5.852,77.8,3.814106122448979,24.0,666.0,20.2,338.16,29.97,6.3,0.0,455.2856,91.5385469387755,3.0,0.0,3.0
25.0461,0.0,18.1,0.0,0.693,5.987,100.0,1.5888,24.0,666.0,20.2,396.9,26.77,5.6,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,35.844169,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,101.36,2677.0,560.0,25.0461,0.0,18.1,0.0,0.693,5.987,100.0,1.5888,24.0,666.0,20.2,396.9,26.77,5.6,0.0,598.7,38.1312,3.0,0.0,3.0
14.2362,0.0,18.1,0.0,0.693,6.343,100.0,1.5741,24.0,666.0,20.2,396.9,20.32,7.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,40.233649,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,130.32000000000002,2032.0,720.0,14.2362,0.0,18.1,0.0,0.693,6.343,100.0,1.5741,24.0,666.0,20.2,396.9,20.32,7.2,0.0,634.3,37.778400000000005,3.0,0.0,3.0
9.59571,0.0,18.1,0.0,0.693,6.404,100.0,1.639,24.0,666.0,20.2,376.11,20.31,12.1,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,41.011216,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,219.01000000000002,2030.9999999999998,1210.0,9.59571,0.0,18.1,0.0,0.693,6.404,100.0,1.639,24.0,666.0,20.2,376.11,20.31,12.1,0.0,640.4,39.336,3.0,0.0,3.0
24.8017,0.0,18.1,0.0,0.693,5.349,96.0,1.7028,24.0,666.0,20.2,396.9,19.77,8.3,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,28.611801000000003,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,150.23000000000002,1897.92,796.8000000000001,24.8017,0.0,18.1,0.0,0.693,5.349,96.0,1.7028,24.0,666.0,20.2,396.9,19.77,8.3,0.0,513.504,40.867200000000004,3.0,0.0,3.0
41.5292,0.0,18.1,0.0,0.693,5.531,85.4,1.6074,24.0,666.0,20.2,329.46,27.38,8.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,30.591960999999998,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,153.85000000000002,2338.252,725.9000000000001,41.5292,0.0,18.1,0.0,0.693,5.531,85.4,1.6074,24.0,666.0,20.2,329.46,27.38,8.5,0.0,472.3474,38.5776,3.0,0.0,3.0
67.9208,0.0,18.1,0.0,0.693,5.683,100.0,1.4254,24.0,666.0,20.2,384.97,22.98,5.0,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,32.296489,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,90.5,2298.0,500.0,67.9208,0.0,18.1,0.0,0.693,5.683,100.0,1.4254,24.0,666.0,20.2,384.97,22.98,5.0,0.0,568.3,34.2096,3.0,0.0,3.0
20.7162,0.0,18.1,0.0,0.659,4.138,100.0,1.1781,24.0,666.0,20.2,370.22,23.34,11.9,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.43428100000000003,17.123044,5929.741000000002,0.0,2.89591193827178,-0.41703174447962976,0.0,215.39000000000001,2334.0,1190.0,20.7162,0.0,18.1,0.0,0.659,4.138,100.0,1.1781,24.0,666.0,20.2,370.22,23.34,11.9,0.0,413.8,28.2744,3.0,0.0,3.0
11.9511,0.0,18.1,0.0,0.659,5.608,100.0,1.2852,24.0,666.0,20.2,332.09,12.13,27.9,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.43428100000000003,31.449663999999995,5929.741000000002,0.0,2.89591193827178,-0.41703174447962976,0.0,504.99,1213.0,2790.0,11.9511,0.0,18.1,0.0,0.659,5.608,100.0,1.2852,24.0,666.0,20.2,332.09,12.13,27.9,0.0,560.8,30.8448,3.0,0.0,3.0
7.40389,11.5850622406639,18.1,0.0,0.597,5.617,97.9,3.814106122448979,24.0,666.0,18.46107660455487,314.64,26.4,17.2,0.0,1.0,0.0,0.0,1.0,134.21366712005647,327.61000000000007,0.0,0.356409,31.550689,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,311.32,2584.56,1683.88,7.40389,11.5850622406639,18.1,0.0,0.597,5.617,97.9,3.814106122448979,24.0,666.0,18.46107660455487,314.64,26.4,17.2,0.0,549.9043,91.5385469387755,3.0,0.0,3.0
14.4383,0.0,18.1,0.0,0.597,6.852,100.0,1.4655,24.0,666.0,20.2,179.36,19.78,27.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,46.949904000000004,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,497.75000000000006,1978.0,2750.0,14.4383,0.0,18.1,0.0,0.597,6.852,100.0,1.4655,24.0,666.0,20.2,179.36,19.78,27.5,0.0,685.2,35.172,3.0,0.0,3.0
51.1358,0.0,18.1,0.0,0.597,5.757,100.0,1.413,24.0,666.0,20.2,2.6,10.11,22.50925925925926,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,33.143049,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,407.41759259259265,1011.0,2250.925925925926,51.1358,0.0,18.1,0.0,0.597,5.757,100.0,1.413,24.0,666.0,20.2,2.6,10.11,22.50925925925926,0.0,575.6999999999999,33.912,3.0,0.0,3.0
14.0507,0.0,18.1,0.0,0.597,6.657,100.0,1.5275,24.0,666.0,20.2,35.05,21.22,17.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,44.315649,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,311.32,2122.0,1720.0,14.0507,0.0,18.1,0.0,0.597,6.657,100.0,1.5275,24.0,666.0,20.2,35.05,21.22,17.2,0.0,665.7,36.660000000000004,3.0,0.0,3.0
18.811,0.0,18.1,0.0,0.597,4.628,100.0,1.5539,24.0,666.0,20.2,28.79,34.37,17.9,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,21.418384,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,323.99,3436.9999999999995,1789.9999999999998,18.811,0.0,18.1,0.0,0.597,4.628,100.0,1.5539,24.0,666.0,20.2,28.79,34.37,17.9,0.0,462.8,37.2936,3.0,0.0,3.0
28.6558,0.0,18.1,0.0,0.597,5.155,100.0,1.5894,24.0,666.0,20.2,210.97,20.08,16.3,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,26.574025000000002,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,295.03000000000003,2007.9999999999998,1630.0,28.6558,0.0,18.1,0.0,0.597,5.155,100.0,1.5894,24.0,666.0,20.2,210.97,20.08,16.3,0.0,515.5,38.1456,3.0,0.0,3.0
45.7461,0.0,18.1,0.0,0.693,4.519,100.0,1.6582,9.517671517671518,666.0,20.2,88.27,36.98,7.0,0.0,0.0,1.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,20.421361,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,126.70000000000002,3697.9999999999995,700.0,45.7461,0.0,18.1,0.0,0.693,4.519,100.0,1.6582,9.517671517671518,666.0,20.2,88.27,36.98,7.0,0.0,451.90000000000003,15.78220291060291,3.0,0.0,1.0
18.0846,0.0,18.1,0.0,0.679,6.434,100.0,1.8347,24.0,666.0,20.2,356.7165560165975,29.05,7.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4610410000000001,41.396356000000004,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,130.32000000000002,2905.0,720.0,18.0846,0.0,18.1,0.0,0.679,6.434,100.0,1.8347,24.0,666.0,20.2,356.7165560165975,29.05,7.2,0.0,643.4,44.0328,3.0,0.0,3.0
10.8342,11.5850622406639,18.1,0.0,0.679,6.782,90.8,1.8195,24.0,666.0,20.2,21.57,25.79,7.5,0.0,0.0,0.0,0.0,0.0,134.21366712005647,327.61000000000007,0.0,0.4610410000000001,45.995524,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,135.75,2341.732,681.0,10.8342,11.5850622406639,18.1,0.0,0.679,6.782,90.8,1.8195,24.0,666.0,20.2,21.57,25.79,7.5,0.0,615.8056,43.668,3.0,0.0,3.0
25.9406,0.0,18.1,0.0,0.679,5.304,89.1,1.6475,24.0,666.0,20.2,127.36,26.64,10.4,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4610410000000001,28.132416000000003,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,188.24,2373.624,926.64,25.9406,0.0,18.1,0.0,0.679,5.304,89.1,1.6475,24.0,666.0,20.2,127.36,26.64,10.4,0.0,472.58639999999997,39.54,3.0,0.0,3.0
73.5341,0.0,18.1,0.0,0.679,5.957,100.0,1.8026,24.0,666.0,20.2,16.45,20.62,8.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4610410000000001,35.485849,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,159.28000000000003,2062.0,880.0000000000001,73.5341,0.0,18.1,0.0,0.679,5.957,100.0,1.8026,24.0,666.0,20.2,16.45,20.62,8.8,0.0,595.6999999999999,43.2624,3.0,0.0,3.0
11.8123,0.0,18.1,0.0,0.5529530655391119,6.824,76.5,1.794,24.0,666.0,20.2,48.45,22.74,8.4,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.30575709268910145,46.566976,5929.741000000002,0.0,2.89591193827178,-0.5924821535045074,0.0,152.04000000000002,1739.61,642.6,11.8123,0.0,18.1,0.0,0.5529530655391119,6.824,76.5,1.794,24.0,666.0,20.2,48.45,22.74,8.4,0.0,522.036,43.056,3.0,0.0,3.0
11.0874,0.0,18.1,0.06639004149377593,0.718,6.411,100.0,1.8589,24.0,666.0,20.2,318.75,15.02,16.7,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.00440763760954529,0.515524,41.10092099999999,5929.741000000002,0.0002926232437872392,2.89591193827178,-0.33128570993391293,0.0,302.27000000000004,1502.0,1670.0,11.0874,0.0,18.1,0.06639004149377593,0.718,6.411,100.0,1.8589,24.0,666.0,20.2,318.75,15.02,16.7,0.0,641.0999999999999,44.6136,3.0,0.0,3.0
7.02259,0.0,18.1,0.0,0.718,6.006,95.3,1.8746,24.0,666.0,20.2,319.98,15.7,14.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.515524,36.072036000000004,5929.741000000002,0.0,2.89591193827178,-0.33128570993391293,0.0,257.02,1496.2099999999998,1353.26,7.02259,0.0,18.1,0.0,0.718,6.006,95.3,1.8746,24.0,666.0,20.2,319.98,15.7,14.2,0.0,572.3718,44.9904,3.0,0.0,3.0
12.0482,0.0,18.1,0.0,0.614,5.648,68.13290870488323,3.814106122448979,24.0,666.0,20.2,291.55,14.1,20.8,1.0,1.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.376996,31.899903999999996,5929.741000000002,0.0,2.89591193827178,-0.4877603508349946,0.0,376.48,960.6740127388535,1417.1645010615714,12.0482,0.0,18.1,0.0,0.614,5.648,68.13290870488323,3.814106122448979,24.0,666.0,20.2,291.55,14.1,20.8,0.0,384.81466836518047,91.5385469387755,2.0,0.0,3.0
7.05042,0.0,18.1,0.0,0.614,6.103,85.1,2.0218,24.0,666.0,20.2,2.52,23.29,13.4,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.376996,37.246609,5929.741000000002,0.0,2.89591193827178,-0.4877603508349946,0.0,242.54000000000002,1981.9789999999998,1140.34,7.05042,0.0,18.1,0.0,0.614,6.103,85.1,2.0218,24.0,666.0,20.2,2.52,23.29,13.4,0.0,519.3652999999999,48.523199999999996,3.0,0.0,3.0
8.79212,0.0,18.1,0.0,0.584,5.565,70.6,2.0635,24.0,666.0,20.2,3.65,17.16,11.7,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.34105599999999997,30.969225000000005,5929.741000000002,0.0,2.89591193827178,-0.53785429615391,0.0,211.77,1211.4959999999999,826.0199999999999,8.79212,0.0,18.1,0.0,0.584,5.565,70.6,2.0635,24.0,666.0,20.2,3.65,17.16,11.7,0.0,392.889,49.524,2.0,0.0,3.0
15.8603,0.0,18.1,0.0,0.679,5.896,95.4,1.9096,24.0,666.0,20.2,7.68,24.39,8.3,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4610410000000001,34.762816,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,150.23000000000002,2326.806,791.8200000000002,15.8603,0.0,18.1,0.0,0.679,5.896,95.4,1.9096,24.0,666.0,20.2,7.68,24.39,8.3,0.0,562.4784000000001,45.8304,3.0,0.0,3.0
12.2472,0.0,18.1,0.0,0.584,5.837,59.7,1.9976,24.0,666.0,20.2,24.65,15.69,10.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.34105599999999997,34.070569,5929.741000000002,0.0,2.89591193827178,-0.53785429615391,0.0,184.62,936.693,608.9399999999999,12.2472,0.0,18.1,0.0,0.584,5.837,59.7,1.9976,24.0,666.0,20.2,24.65,15.69,10.2,0.0,348.4689,47.9424,2.0,0.0,3.0
37.6619,11.5850622406639,18.1,0.0,0.679,6.202,78.7,1.8629,24.0,411.3953488372093,20.2,18.82,14.52,10.9,0.0,0.0,0.0,1.0,0.0,134.21366712005647,327.61000000000007,0.0,0.4610410000000001,38.464804,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,197.29000000000002,1142.724,857.83,37.6619,11.5850622406639,18.1,0.0,0.679,6.202,78.7,1.8629,24.0,411.3953488372093,20.2,18.82,14.52,10.9,0.0,488.0974,44.7096,3.0,0.0,3.0
7.36711,0.0,18.1,0.0,0.679,6.193,78.1,1.9356,24.0,666.0,20.2,96.73,21.52,11.0,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4610410000000001,38.353249,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,199.10000000000002,1680.7119999999998,859.0999999999999,7.36711,0.0,18.1,0.0,0.679,6.193,78.1,1.9356,24.0,666.0,20.2,96.73,21.52,11.0,0.0,483.6732999999999,46.4544,3.0,0.0,3.0
9.33889,0.0,18.1,0.06639004149377593,0.679,6.38,95.6,1.9682,24.0,666.0,20.2,60.72,12.749075975359343,9.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.00440763760954529,0.4610410000000001,40.7044,5929.741000000002,0.0002926232437872392,2.89591193827178,-0.3871341514234409,0.0,171.95000000000002,1218.8116632443532,908.1999999999999,9.33889,0.0,18.1,0.06639004149377593,0.679,6.38,95.6,1.9682,24.0,666.0,20.2,60.72,12.749075975359343,9.5,0.0,609.928,47.2368,3.0,0.0,3.0
8.49213,0.0,18.1,0.0,0.584,6.348,68.13290870488323,2.0527,24.0,666.0,20.2,83.45,17.64,14.5,1.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.34105599999999997,40.297104,5929.741000000002,0.0,2.89591193827178,-0.53785429615391,0.0,262.45000000000005,1201.8645095541403,987.9271762208069,8.49213,0.0,18.1,0.0,0.584,6.348,68.13290870488323,2.0527,24.0,666.0,20.2,83.45,17.64,14.5,0.0,432.50770445859877,49.26480000000001,2.0,0.0,3.0
10.0623,0.0,18.1,0.0,0.584,6.833,94.3,2.0882,24.0,666.0,20.2,81.33,19.69,14.1,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.34105599999999997,46.689889,5929.741000000002,0.0,2.89591193827178,-0.53785429615391,0.0,255.21,1856.767,1329.6299999999999,10.0623,0.0,18.1,0.0,0.584,6.833,94.3,2.0882,24.0,666.0,20.2,81.33,19.69,14.1,0.0,644.3519,50.1168,3.0,0.0,3.0
6.44405,0.0,18.1,0.0,0.584,6.425,74.8,2.2004,24.0,666.0,20.2,97.95,12.03,16.1,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.34105599999999997,41.280625,5929.741000000002,0.0,2.89591193827178,-0.53785429615391,0.0,291.41,899.8439999999999,1204.28,6.44405,0.0,18.1,0.0,0.584,6.425,74.8,2.2004,24.0,666.0,20.2,97.95,12.03,16.1,0.0,480.59,52.8096,2.0,0.0,3.0
5.58107,0.0,18.1,0.0,0.713,6.272806315789474,87.9,2.3158,24.0,666.0,20.2,100.19,16.22,14.3,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.508369,39.348099075408314,5929.741000000002,0.0,2.89591193827178,-0.33827385856784115,0.0,258.83000000000004,1425.738,1256.9700000000003,5.58107,0.0,18.1,0.0,0.713,6.272806315789474,87.9,2.3158,24.0,666.0,20.2,100.19,16.22,14.3,0.0,551.3796751578948,55.5792,3.0,0.0,3.0
13.9134,0.0,18.1,0.0,0.713,6.208,95.0,2.2222,24.0,666.0,20.2,100.63,15.17,11.7,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.508369,38.539264,5929.741000000002,0.0,2.89591193827178,-0.33827385856784115,0.0,211.77,1441.15,1111.5,13.9134,0.0,18.1,0.0,0.713,6.208,95.0,2.2222,24.0,666.0,20.2,100.63,15.17,11.7,0.0,589.76,53.3328,3.0,0.0,3.0
11.1604,0.0,18.1,0.0,0.74,6.629,94.6,2.1247,9.517671517671518,411.3953488372093,20.2,109.85,23.27,13.4,0.0,0.0,1.0,1.0,0.0,0.0,327.61000000000007,0.0,0.5476,43.94364099999999,5929.741000000002,0.0,2.89591193827178,-0.3011050927839216,0.0,242.54000000000002,2201.3419999999996,1267.6399999999999,11.1604,0.0,18.1,0.0,0.74,6.629,94.6,2.1247,9.517671517671518,411.3953488372093,20.2,109.85,23.27,13.4,0.0,627.1034,20.222196673596674,3.0,0.0,1.0
14.4208,0.0,18.1,0.0,0.74,6.461,93.3,2.0026,24.0,666.0,20.2,27.49,18.05,9.6,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.5476,41.744521000000006,5929.741000000002,0.0,2.89591193827178,-0.3011050927839216,0.0,173.76000000000002,1684.065,895.68,14.4208,0.0,18.1,0.0,0.74,6.461,93.3,2.0026,24.0,666.0,20.2,27.49,18.05,9.6,0.0,602.8113,48.062400000000004,3.0,0.0,3.0
15.1772,0.0,18.1,0.0,0.74,6.152,100.0,1.9142,24.0,666.0,20.2,9.32,26.45,8.7,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.5476,37.847104,5929.741000000002,0.0,2.89591193827178,-0.3011050927839216,0.0,157.47,2645.0,869.9999999999999,15.1772,0.0,18.1,0.0,0.74,6.152,100.0,1.9142,24.0,666.0,20.2,9.32,26.45,8.7,0.0,615.2,45.940799999999996,3.0,0.0,3.0
13.6781,0.0,18.1,0.0,0.74,6.272806315789474,87.9,1.8206,24.0,666.0,20.2,68.95,34.02,8.4,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.5476,39.348099075408314,5929.741000000002,0.0,2.89591193827178,-0.3011050927839216,0.0,152.04000000000002,2990.3580000000006,738.3600000000001,13.6781,0.0,18.1,0.0,0.74,6.272806315789474,87.9,1.8206,24.0,666.0,20.2,68.95,34.02,8.4,0.0,551.3796751578948,43.6944,3.0,0.0,3.0
9.39063,0.0,18.1,0.0,0.74,5.627,93.9,1.8172,24.0,666.0,20.2,396.9,22.88,12.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.5476,31.663128999999998,5929.741000000002,0.0,2.89591193827178,-0.3011050927839216,0.0,231.68000000000004,2148.4320000000002,1201.92,9.39063,0.0,18.1,0.0,0.74,5.627,93.9,1.8172,24.0,666.0,20.2,396.9,22.88,12.8,0.0,528.3753,43.6128,3.0,0.0,3.0
22.0511,0.0,18.1,0.0,0.74,5.818,92.4,1.8662,24.0,666.0,20.2,391.45,22.11,10.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.5476,33.849123999999996,5929.741000000002,0.0,2.89591193827178,-0.3011050927839216,0.0,190.05,2042.9640000000002,970.2,22.0511,0.0,18.1,0.0,0.74,5.818,92.4,1.8662,24.0,666.0,20.2,391.45,22.11,10.5,0.0,537.5832,44.7888,3.0,0.0,3.0
