Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,FoodCourt_missing,ShoppingMall_missing,Spa_missing,VRDeck_missing,ShoppingMall_squared,FoodCourt_cubed,VRDeck_cubed,RoomService_cubed,Spa_cubed,RoomService*FoodCourt,Age*Age,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_missing_value,CryoSleep_False,CryoSleep_True,CryoSleep_missing_value,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_missing_value,VIP_False,VIP_True,VIP_missing_value
31.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False
35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False
19.0,105.0,271.0,1.0,377.0,17.0,True,0.0,0.0,0.0,0.0,1.0,19902511.0,4913.0,1157625.0,53582633.0,28455.0,361.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True
24.0,0.0,0.0,217.0,0.0,544.0,False,0.0,0.0,0.0,0.0,47089.0,0.0,160989184.0,0.0,0.0,0.0,576.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
20.0,0.0,0.0,173.72916912197996,0.0,0.0,False,0.0,1.0,0.0,0.0,30181.824203813518,0.0,0.0,0.0,0.0,0.0,400.0,False,False,True,False,False,False,True,True,False,False,False,True,False,False
16.0,0.0,1417.0,3.0,27.0,186.0,True,0.0,0.0,0.0,0.0,9.0,2845178713.0,6434856.0,0.0,19683.0,0.0,256.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False
45.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
19.0,294.0,79.0,536.0,0.0,0.0,False,0.0,0.0,0.0,0.0,287296.0,493039.0,0.0,25412184.0,0.0,23226.0,361.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
23.0,0.0,1089.0,311.0,0.0,0.0,True,0.0,0.0,0.0,0.0,96721.0,1291467969.0,0.0,0.0,0.0,0.0,529.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
19.0,0.0,78.0,801.0,0.0,7.0,False,0.0,0.0,0.0,0.0,641601.0,474552.0,343.0,0.0,0.0,0.0,361.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
32.0,193.0,458.07720329024676,1116.0,0.0,0.0,False,1.0,0.0,0.0,0.0,1245456.0,96120503.6029043,0.0,7189057.0,0.0,88408.90023501763,1024.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
41.0,85.0,804.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,519718464.0,0.0,614125.0,0.0,68340.0,1681.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
30.0,1110.0,0.0,439.0,5.0,0.0,False,0.0,0.0,0.0,0.0,192721.0,0.0,0.0,1367631000.0,125.0,0.0,900.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
41.0,0.0,10049.0,214.0,5287.0,1845.0,False,0.0,0.0,0.0,0.0,45796.0,1014772147649.0,6280426125.0,0.0,147784174903.0,0.0,1681.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
39.0,1.0,875.0,0.0,6.0,0.0,True,0.0,0.0,0.0,0.0,0.0,669921875.0,0.0,1.0,216.0,875.0,1521.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False
47.0,0.0,61.0,805.0,0.0,6.0,True,0.0,0.0,0.0,0.0,648025.0,226981.0,216.0,0.0,0.0,0.0,2209.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
21.0,550.0,0.0,61.0,4.0,5.0,False,0.0,0.0,0.0,0.0,3721.0,0.0,125.0,166375000.0,64.0,0.0,441.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
29.0,0.0,0.0,0.0,0.0,304.8547912992357,True,0.0,0.0,0.0,1.0,0.0,0.0,28332120.172066003,0.0,0.0,0.0,841.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
19.0,879.0,0.0,0.0,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679151439.0,1000.0,0.0,361.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,False,False,True,False,False,False,True,False,False,True,False,True,False,False
28.0,0.0,132.0,4.0,1915.0,0.0,False,0.0,0.0,0.0,0.0,16.0,2299968.0,0.0,0.0,7022735875.0,0.0,784.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
38.0,1126.0,0.0,23.0,34.0,0.0,False,0.0,0.0,0.0,0.0,529.0,0.0,0.0,1427628376.0,39304.0,0.0,1444.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
24.0,549.0,3.0,201.0,0.0,0.0,False,0.0,0.0,0.0,0.0,40401.0,27.0,0.0,165469149.0,0.0,1647.0,576.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
31.0,224.687617481203,2954.0,0.0,170.0,756.0,False,0.0,0.0,0.0,0.0,0.0,25776946664.0,432081216.0,11343247.742890218,4913000.0,663727.2220394737,961.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
26.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
28.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,True,False,False,False,False,False,True,False,False,True,False,True,False,False
45.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
47.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
42.0,0.0,279.0,30.0,409.0,0.0,True,0.0,0.0,0.0,0.0,900.0,21717639.0,0.0,0.0,68417929.0,0.0,1764.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
43.0,20.0,0.0,726.0,311.1387779083431,0.0,False,0.0,0.0,1.0,0.0,527076.0,0.0,0.0,8000.0,30120517.18582555,0.0,1849.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
17.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False
17.0,0.0,0.0,173.72916912197996,0.0,0.0,False,0.0,1.0,0.0,0.0,30181.824203813518,0.0,0.0,0.0,0.0,0.0,289.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
20.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
18.0,960.0,672.0,0.0,0.0,168.0,False,0.0,0.0,0.0,0.0,0.0,303464448.0,4741632.0,884736000.0,0.0,645120.0,324.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
24.0,224.687617481203,0.0,299.0,814.0,0.0,False,0.0,0.0,0.0,0.0,89401.0,0.0,0.0,11343247.742890218,539353144.0,0.0,576.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
25.0,244.0,0.0,40.0,294.0,124.0,False,0.0,0.0,0.0,0.0,1600.0,0.0,1906624.0,14526784.0,25412184.0,0.0,625.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
20.0,120.0,321.0,0.0,932.0,175.0,False,0.0,0.0,0.0,0.0,0.0,33076161.0,5359375.0,1728000.0,809557568.0,38520.0,400.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
23.0,509.0,0.0,193.0,0.0,2.0,False,0.0,0.0,0.0,0.0,37249.0,0.0,8.0,131872229.0,0.0,0.0,529.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
48.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
26.0,286.0,3387.0,575.0,213.0,548.0,True,0.0,0.0,0.0,0.0,330625.0,38854881603.0,164566592.0,23393656.0,9663597.0,968682.0,676.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
36.0,0.0,0.0,0.0,311.1387779083431,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30120517.18582555,0.0,1296.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
27.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
41.0,0.0,1616.0,0.0,758.0,400.0,True,0.0,0.0,0.0,0.0,0.0,4220112896.0,64000000.0,0.0,435519512.0,0.0,1681.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
21.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
71.0,1243.0,0.0,5.0,16.0,34.0,False,0.0,0.0,0.0,0.0,25.0,0.0,39304.0,1920495907.0,4096.0,0.0,5041.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
64.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
33.0,0.0,397.0,0.0,1249.0,845.0,False,0.0,0.0,0.0,0.0,0.0,62570773.0,603351125.0,0.0,1948441249.0,0.0,1089.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
24.0,786.0,0.0,0.0,309.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485587656.0,29503629.0,0.0,576.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False
11.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
28.82793046746535,0.0,0.0,0.0,0.0,304.8547912992357,True,0.0,0.0,0.0,1.0,0.0,0.0,28332120.172066003,0.0,0.0,0.0,831.049575037017,False,False,True,False,False,True,False,False,False,True,False,True,False,False
43.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
36.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
22.0,27.0,0.0,0.0,663.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19683.0,291434247.0,0.0,484.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
56.0,0.0,5711.0,0.0,0.0,50.0,True,0.0,0.0,0.0,0.0,0.0,186267240431.0,125000.0,0.0,0.0,0.0,3136.0,False,True,False,False,True,False,False,False,False,False,True,True,False,False
34.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
46.0,0.0,0.0,1.0,0.0,1778.0,False,0.0,0.0,0.0,0.0,1.0,0.0,5620762952.0,0.0,0.0,0.0,2116.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
43.0,244.0,0.0,358.0,160.0,800.0,True,0.0,0.0,0.0,0.0,128164.0,0.0,512000000.0,14526784.0,4096000.0,0.0,1849.0,False,False,True,False,True,False,False,False,True,False,False,True,False,False
25.0,0.0,1435.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2954987875.0,0.0,0.0,0.0,0.0,625.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
26.0,36.0,2285.0,0.0,2287.0,159.0,False,0.0,0.0,0.0,0.0,0.0,11930499125.0,4019679.0,46656.0,11961853903.0,82260.0,676.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
14.0,0.0,184.0,16.0,1234.0,0.0,False,0.0,0.0,0.0,0.0,256.0,6229504.0,0.0,0.0,1879080904.0,0.0,196.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
63.0,174.0,282.0,321.0,8.0,0.0,True,0.0,0.0,0.0,0.0,103041.0,22425768.0,0.0,5268024.0,512.0,49068.0,3969.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
29.0,558.0,0.0,386.0,355.0,0.0,False,0.0,0.0,0.0,0.0,148996.0,0.0,0.0,173741112.0,44738875.0,0.0,841.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
45.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
15.0,0.0,0.0,0.0,311.1387779083431,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30120517.18582555,0.0,225.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
19.0,193.0,0.0,2956.0,0.0,0.0,True,0.0,0.0,0.0,0.0,8737936.0,0.0,0.0,7189057.0,0.0,0.0,361.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
53.0,2.0,794.0,425.0,0.0,397.0,False,0.0,0.0,0.0,0.0,180625.0,500566184.0,62570773.0,8.0,0.0,1588.0,2809.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
45.0,2.0,36.0,1110.0,9.0,0.0,False,0.0,0.0,0.0,0.0,1232100.0,46656.0,0.0,8.0,729.0,72.0,2025.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
41.0,0.0,2383.0,0.0,2.0,97.0,True,0.0,0.0,0.0,0.0,0.0,13532315887.0,912673.0,0.0,8.0,0.0,1681.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
68.0,523.0,0.0,859.0,201.0,782.0,False,0.0,0.0,0.0,0.0,737881.0,0.0,478211768.0,143055667.0,8120601.0,0.0,4624.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
5.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
27.0,30.0,0.0,910.0,0.0,0.0,True,0.0,0.0,0.0,0.0,828100.0,0.0,0.0,27000.0,0.0,0.0,729.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
20.0,30.0,132.0,1121.0,0.0,0.0,True,0.0,0.0,0.0,0.0,1256641.0,2299968.0,0.0,27000.0,0.0,3960.0,400.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
54.0,1770.0,7.0,228.0,0.0,0.0,False,0.0,0.0,0.0,0.0,51984.0,343.0,0.0,5545233000.0,0.0,12390.0,2916.0,False,False,False,True,True,False,False,False,False,True,False,False,True,False
18.0,0.0,0.0,0.0,484.0,320.0,False,0.0,0.0,0.0,0.0,0.0,0.0,32768000.0,0.0,113379904.0,0.0,324.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
45.0,66.0,5974.0,0.0,0.0,625.0,True,0.0,0.0,0.0,0.0,0.0,213204150424.0,244140625.0,287496.0,0.0,394284.0,2025.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
26.0,224.687617481203,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11343247.742890218,0.0,0.0,676.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
37.0,1577.0,11396.0,0.0,1014.0,560.0,True,0.0,0.0,0.0,0.0,0.0,1479985027136.0,175616000.0,3921887033.0,1042590744.0,17971492.0,1369.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
30.0,0.0,2.0,0.0,690.0,86.0,False,0.0,0.0,0.0,0.0,0.0,8.0,636056.0,0.0,328509000.0,0.0,900.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
51.0,511.0,0.0,291.0,4212.0,0.0,False,0.0,0.0,0.0,0.0,84681.0,0.0,0.0,133432831.0,74724856128.0,0.0,2601.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
3.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
3.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
19.0,2110.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9393931000.0,0.0,0.0,361.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
19.0,0.0,789.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,491169069.0,0.0,0.0,0.0,0.0,361.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
6.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
4.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
23.0,3580.0,564.0,103.0,311.1387779083431,90.0,False,0.0,0.0,1.0,0.0,10609.0,179406144.0,729000.0,45882712000.0,30120517.18582555,2019120.0,529.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
37.0,1442.0,4.0,0.0,3.0,0.0,False,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2998442888.0,27.0,5768.0,1369.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
18.0,1092.0,0.0,208.0,150.0,0.0,False,0.0,0.0,0.0,0.0,43264.0,0.0,0.0,1302170688.0,3375000.0,0.0,324.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False
29.0,5.0,598.0,173.72916912197996,0.0,0.0,False,0.0,1.0,0.0,0.0,30181.824203813518,213847192.0,0.0,125.0,0.0,2990.0,841.0,True,False,False,False,False,False,True,False,True,False,False,True,False,False
25.0,0.0,779.0,0.0,2.0,6.0,False,0.0,0.0,0.0,0.0,0.0,472729139.0,216.0,0.0,8.0,0.0,625.0,True,False,False,False,False,False,True,False,False,True,False,True,False,False
52.0,0.0,0.0,47.0,2059.0,0.0,False,0.0,0.0,0.0,0.0,2209.0,0.0,0.0,0.0,8729091379.0,0.0,2704.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
24.0,0.0,0.0,0.0,0.0,304.8547912992357,False,0.0,0.0,0.0,1.0,0.0,0.0,28332120.172066003,0.0,0.0,0.0,576.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0.0,0.0,0.0,173.72916912197996,0.0,0.0,True,0.0,1.0,0.0,0.0,30181.824203813518,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
25.0,15.0,3.0,0.0,635.0,0.0,False,0.0,0.0,0.0,0.0,0.0,27.0,0.0,3375.0,256047875.0,45.0,625.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
26.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
32.0,2502.0,700.0,1104.0,13902.0,484.0,False,0.0,0.0,0.0,0.0,1218816.0,343000000.0,113379904.0,15662530008.0,2686778426808.0,1751400.0,1024.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False
58.0,1366.0,257.0,0.0,0.0,311.0,False,0.0,0.0,0.0,0.0,0.0,16974593.0,30080231.0,2548895896.0,0.0,351062.0,3364.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
44.0,657.0,0.0,103.0,0.0,394.0,False,0.0,0.0,0.0,0.0,10609.0,0.0,61162984.0,283593393.0,0.0,0.0,1936.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
41.0,0.0,0.0,0.0,0.0,908.0,False,0.0,0.0,0.0,0.0,0.0,0.0,748613312.0,0.0,0.0,0.0,1681.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
24.0,0.0,0.0,643.0,167.0,0.0,True,0.0,0.0,0.0,0.0,413449.0,0.0,0.0,0.0,4657463.0,0.0,576.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
41.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False
27.0,390.0,1377.0,0.0,2809.0,4914.0,False,0.0,0.0,0.0,0.0,0.0,2610969633.0,118660303944.0,59319000.0,22164361129.0,537030.0,729.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
61.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
18.0,0.0,732.0,2.0,13.0,47.0,True,0.0,0.0,0.0,0.0,4.0,392223168.0,103823.0,0.0,2197.0,0.0,324.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.049575037017,False,True,False,False,False,True,False,False,False,True,False,True,False,False
15.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
12.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
40.0,420.0,0.0,345.0,1.0,0.0,False,0.0,0.0,0.0,0.0,119025.0,0.0,0.0,74088000.0,1.0,0.0,1600.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
19.0,122.0,2.0,0.0,480.0,565.0,True,0.0,0.0,0.0,0.0,0.0,8.0,180362125.0,1815848.0,110592000.0,244.0,361.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
48.0,313.0,2864.0,0.0,0.0,12424.0,False,0.0,0.0,0.0,0.0,0.0,23491948544.0,1917716161024.0,30664297.0,0.0,896432.0,2304.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
37.0,18.0,2669.0,0.0,1229.0,304.8547912992357,False,0.0,0.0,0.0,1.0,0.0,19012784309.0,28332120.172066003,5832.0,1856331989.0,48042.0,1369.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
35.0,4.0,53.0,0.0,0.0,844.0,False,0.0,0.0,0.0,0.0,0.0,148877.0,601211584.0,64.0,0.0,212.0,1225.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
29.0,0.0,0.0,702.0,0.0,56.0,False,0.0,0.0,0.0,0.0,492804.0,0.0,175616.0,0.0,0.0,0.0,841.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
54.0,118.0,0.0,0.0,669.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643032.0,299418309.0,0.0,2916.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.049575037017,True,False,False,False,False,True,False,False,False,True,False,True,False,False
22.0,0.0,19.0,1468.0,2.0,119.0,True,0.0,0.0,0.0,0.0,2155024.0,6859.0,1685159.0,0.0,8.0,0.0,484.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False
26.0,0.0,652.0,97.0,43.0,0.0,True,0.0,0.0,0.0,0.0,9409.0,277167808.0,0.0,0.0,79507.0,0.0,676.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
19.0,10.0,24.0,0.0,0.0,565.0,False,0.0,0.0,0.0,0.0,0.0,13824.0,180362125.0,1000.0,0.0,240.0,361.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
22.0,0.0,0.0,441.0,0.0,423.0,False,0.0,0.0,0.0,0.0,194481.0,0.0,75686967.0,0.0,0.0,0.0,484.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
17.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False
18.0,388.0,182.0,0.0,66.0,140.0,False,0.0,0.0,0.0,0.0,0.0,6028568.0,2744000.0,58411072.0,287496.0,70616.0,324.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
39.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,False,False,True,False,False,True,False,True,False,False,False,True,False,False
37.0,2.0,7272.0,0.0,50.0,1282.0,True,0.0,0.0,0.0,0.0,0.0,384557787648.0,2106997768.0,8.0,125000.0,14544.0,1369.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
